,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
924,2021-08-28,Eupen,Seraing,1.0,2.0,A,0.0,0.0,D,15.0,9.0,2.0,4.0,8.0,5.0,7.0,1.0,3.0,1.0,0.0,0.0
925,2021-08-28,Charleroi,Beerschot VA,5.0,2.0,H,1.0,0.0,H,24.0,6.0,10.0,3.0,15.0,11.0,3.0,5.0,2.0,5.0,0.0,2.0
926,2021-08-27,Kortrijk,Mechelen,2.0,2.0,D,0.0,2.0,A,9.0,13.0,5.0,4.0,9.0,20.0,5.0,7.0,2.0,3.0,0.0,0.0
927,2021-08-22,Mechelen,St. Gilloise,3.0,1.0,H,1.0,1.0,D,12.0,13.0,4.0,5.0,22.0,12.0,6.0,7.0,2.0,3.0,0.0,0.0
928,2021-08-22,Club Brugge,Beerschot VA,3.0,2.0,H,2.0,1.0,H,13.0,9.0,5.0,4.0,10.0,16.0,8.0,1.0,3.0,6.0,1.0,1.0
929,2021-08-22,Waregem,Charleroi,2.0,2.0,D,1.0,1.0,D,20.0,17.0,7.0,4.0,10.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0
930,2021-08-21,St Truiden,Kortrijk,0.0,2.0,A,0.0,1.0,A,24.0,11.0,4.0,2.0,16.0,6.0,6.0,7.0,3.0,3.0,0.0,0.0
931,2021-08-21,Oud-Heverlee Leuven,Eupen,1.0,4.0,A,0.0,2.0,A,14.0,21.0,6.0,8.0,8.0,12.0,2.0,6.0,2.0,3.0,0.0,0.0
932,2021-08-21,Seraing,Cercle Brugge,2.0,1.0,H,0.0,1.0,A,10.0,9.0,5.0,5.0,14.0,20.0,5.0,3.0,2.0,3.0,0.0,0.0
933,2021-08-20,Standard,Oostende,1.0,0.0,H,0.0,0.0,D,17.0,8.0,5.0,1.0,13.0,19.0,6.0,3.0,4.0,4.0,0.0,1.0
934,2021-08-15,Waregem,Club Brugge,0.0,4.0,A,0.0,1.0,A,3.0,20.0,1.0,11.0,8.0,10.0,3.0,7.0,2.0,4.0,0.0,1.0
935,2021-08-15,Cercle Brugge,Anderlecht,1.0,2.0,A,1.0,2.0,A,8.0,17.0,2.0,6.0,9.0,11.0,7.0,7.0,2.0,0.0,0.0,0.0
936,2021-08-15,Gent,Mechelen,2.0,0.0,H,1.0,0.0,H,20.0,6.0,8.0,3.0,10.0,11.0,13.0,2.0,2.0,2.0,0.0,0.0
937,2021-08-15,Beerschot VA,Standard,0.0,1.0,A,0.0,0.0,D,14.0,8.0,4.0,1.0,16.0,14.0,3.0,3.0,2.0,1.0,0.0,0.0
938,2021-08-14,Genk,Oud-Heverlee Leuven,4.0,0.0,H,1.0,0.0,H,21.0,15.0,8.0,6.0,11.0,15.0,7.0,6.0,1.0,4.0,0.0,0.0
939,2021-08-14,Eupen,St Truiden,2.0,1.0,H,1.0,0.0,H,8.0,18.0,5.0,5.0,18.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0
940,2021-08-14,Seraing,Oostende,2.0,3.0,A,1.0,0.0,H,10.0,12.0,3.0,7.0,7.0,17.0,3.0,6.0,4.0,5.0,0.0,1.0
941,2021-08-14,St. Gilloise,Kortrijk,2.0,0.0,H,1.0,0.0,H,24.0,2.0,8.0,2.0,11.0,20.0,10.0,2.0,0.0,6.0,0.0,1.0
942,2021-08-13,Charleroi,Antwerp,1.0,1.0,D,0.0,1.0,A,23.0,10.0,7.0,7.0,6.0,6.0,12.0,1.0,1.0,2.0,0.0,0.0
943,2021-08-08,Oostende,Gent,1.0,0.0,H,0.0,0.0,D,7.0,13.0,3.0,0.0,10.0,9.0,6.0,6.0,3.0,1.0,0.0,0.0
944,2021-08-08,Anderlecht,Seraing,3.0,0.0,H,0.0,0.0,D,19.0,4.0,7.0,1.0,14.0,13.0,8.0,2.0,2.0,2.0,0.0,1.0
945,2021-08-08,Oud-Heverlee Leuven,Charleroi,1.0,1.0,D,0.0,1.0,A,21.0,21.0,4.0,9.0,6.0,13.0,7.0,9.0,1.0,1.0,0.0,0.0
946,2021-08-08,Standard,Antwerp,2.0,5.0,A,0.0,2.0,A,20.0,12.0,9.0,6.0,11.0,16.0,9.0,1.0,3.0,5.0,0.0,0.0
947,2021-08-07,Kortrijk,Genk,1.0,2.0,A,1.0,0.0,H,8.0,17.0,3.0,6.0,7.0,5.0,4.0,4.0,1.0,3.0,0.0,0.0
948,2021-08-07,Mechelen,Eupen,1.0,3.0,A,1.0,0.0,H,15.0,16.0,4.0,4.0,6.0,11.0,7.0,3.0,0.0,2.0,0.0,0.0
949,2021-08-07,St Truiden,Waregem,1.0,3.0,A,0.0,0.0,D,11.0,11.0,1.0,7.0,12.0,12.0,8.0,3.0,1.0,2.0,0.0,0.0
950,2021-08-07,Beerschot VA,St. Gilloise,0.0,3.0,A,0.0,1.0,A,8.0,15.0,2.0,6.0,12.0,12.0,9.0,3.0,2.0,3.0,0.0,0.0
951,2021-08-06,Club Brugge,Cercle Brugge,1.0,1.0,D,1.0,0.0,H,12.0,5.0,3.0,1.0,11.0,11.0,7.0,0.0,2.0,4.0,0.0,0.0
952,2021-08-01,Antwerp,Kortrijk,0.0,1.0,A,0.0,0.0,D,13.0,13.0,3.0,5.0,11.0,9.0,6.0,5.0,2.0,5.0,0.0,0.0
953,2021-08-01,Gent,Beerschot VA,2.0,2.0,D,1.0,0.0,H,24.0,11.0,5.0,7.0,8.0,13.0,7.0,8.0,1.0,0.0,0.0,0.0
954,2021-08-01,Waregem,Standard,1.0,2.0,A,0.0,0.0,D,17.0,16.0,3.0,5.0,11.0,19.0,5.0,6.0,2.0,4.0,0.0,0.0
955,2021-08-01,St. Gilloise,Club Brugge,0.0,1.0,A,0.0,0.0,D,14.0,13.0,3.0,6.0,12.0,14.0,2.0,7.0,2.0,2.0,0.0,0.0
956,2021-07-31,Eupen,Anderlecht,1.0,1.0,D,1.0,1.0,D,14.0,10.0,5.0,3.0,11.0,9.0,3.0,2.0,1.0,1.0,0.0,0.0
957,2021-07-31,Cercle Brugge,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,A,17.0,10.0,3.0,1.0,21.0,8.0,2.0,3.0,3.0,1.0,0.0,0.0
958,2021-07-31,Seraing,Mechelen,1.0,0.0,H,1.0,0.0,H,10.0,10.0,4.0,4.0,17.0,13.0,6.0,6.0,3.0,3.0,0.0,0.0
959,2021-07-31,Charleroi,St Truiden,0.0,0.0,D,0.0,0.0,D,10.0,7.0,0.0,3.0,12.0,16.0,6.0,5.0,2.0,4.0,0.0,0.0
960,2021-07-30,Genk,Oostende,3.0,4.0,A,2.0,1.0,H,25.0,16.0,9.0,7.0,2.0,12.0,9.0,5.0,0.0,1.0,0.0,0.0
961,2021-07-27,Beerschot VA,Cercle Brugge,0.0,1.0,A,0.0,1.0,A,,,,,,,,,1.0,1.0,0.0,0.0
962,2021-07-25,St Truiden,Gent,2.0,1.0,H,1.0,1.0,D,6.0,12.0,2.0,4.0,12.0,6.0,1.0,8.0,2.0,1.0,0.0,0.0
963,2021-07-25,Anderlecht,St. Gilloise,1.0,3.0,A,1.0,1.0,D,9.0,8.0,2.0,5.0,11.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0
964,2021-07-25,Club Brugge,Eupen,2.0,2.0,D,0.0,0.0,D,21.0,13.0,11.0,5.0,9.0,14.0,10.0,3.0,3.0,6.0,0.0,0.0
965,2021-07-25,Mechelen,Antwerp,3.0,2.0,H,0.0,1.0,A,18.0,10.0,9.0,5.0,12.0,10.0,13.0,2.0,2.0,2.0,0.0,0.0
966,2021-07-24,Oostende,Charleroi,0.0,3.0,A,0.0,1.0,A,11.0,10.0,3.0,6.0,13.0,9.0,9.0,2.0,3.0,1.0,0.0,0.0
967,2021-07-24,Kortrijk,Seraing,2.0,0.0,H,1.0,0.0,H,9.0,9.0,4.0,4.0,16.0,15.0,2.0,1.0,4.0,2.0,0.0,0.0
968,2021-07-24,Oud-Heverlee Leuven,Waregem,1.0,1.0,D,1.0,1.0,D,13.0,10.0,4.0,4.0,12.0,17.0,0.0,4.0,5.0,6.0,0.0,1.0
969,2021-07-23,Standard,Genk,1.0,1.0,D,0.0,0.0,D,17.0,17.0,5.0,5.0,11.0,8.0,7.0,3.0,1.0,2.0,0.0,0.0
970,2021-04-18,Club Brugge,Mouscron,4.0,2.0,H,0.0,0.0,D,19.0,11.0,7.0,5.0,5.0,11.0,8.0,3.0,1.0,1.0,0.0,0.0
971,2021-04-18,Kortrijk,Mechelen,1.0,4.0,A,1.0,2.0,A,11.0,17.0,3.0,11.0,16.0,13.0,4.0,5.0,1.0,1.0,0.0,0.0
972,2021-04-18,Oostende,Cercle Brugge,1.0,1.0,D,0.0,0.0,D,10.0,13.0,5.0,5.0,14.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0
973,2021-04-18,Oud-Heverlee Leuven,Waasland-Beveren,1.0,2.0,A,0.0,1.0,A,13.0,13.0,2.0,9.0,12.0,11.0,5.0,3.0,3.0,4.0,0.0,0.0
974,2021-04-18,St Truiden,Anderlecht,0.0,1.0,A,0.0,0.0,D,4.0,14.0,1.0,4.0,10.0,8.0,2.0,5.0,1.0,1.0,0.0,0.0
975,2021-04-18,Standard,Beerschot VA,3.0,0.0,H,1.0,0.0,H,13.0,9.0,10.0,3.0,14.0,15.0,6.0,9.0,1.0,2.0,0.0,0.0
976,2021-04-18,Waregem,Gent,2.0,7.0,A,0.0,3.0,A,6.0,14.0,4.0,7.0,10.0,10.0,4.0,3.0,2.0,1.0,0.0,0.0
977,2021-04-17,Antwerp,Genk,3.0,2.0,H,0.0,1.0,A,27.0,24.0,9.0,9.0,11.0,10.0,9.0,4.0,3.0,1.0,0.0,0.0
978,2021-04-17,Charleroi,Eupen,2.0,3.0,A,1.0,3.0,A,21.0,13.0,8.0,5.0,8.0,8.0,7.0,4.0,3.0,0.0,0.0,0.0
979,2021-04-12,Mouscron,Antwerp,2.0,3.0,A,0.0,1.0,A,21.0,13.0,8.0,6.0,23.0,5.0,13.0,3.0,3.0,1.0,0.0,1.0
980,2021-04-11,Beerschot VA,Oostende,1.0,2.0,A,1.0,0.0,H,9.0,21.0,3.0,7.0,10.0,15.0,1.0,11.0,1.0,2.0,0.0,0.0
981,2021-04-11,Anderlecht,Club Brugge,2.0,1.0,H,0.0,0.0,D,8.0,10.0,3.0,3.0,7.0,20.0,3.0,4.0,1.0,3.0,0.0,0.0
982,2021-04-11,Waasland-Beveren,Kortrijk,3.0,4.0,A,2.0,1.0,H,10.0,12.0,5.0,9.0,10.0,15.0,6.0,3.0,1.0,1.0,0.0,0.0
983,2021-04-11,Genk,St Truiden,4.0,0.0,H,3.0,0.0,H,19.0,6.0,8.0,2.0,13.0,13.0,5.0,2.0,0.0,1.0,0.0,0.0
984,2021-04-10,Gent,Charleroi,4.0,0.0,H,2.0,0.0,H,17.0,9.0,8.0,2.0,12.0,14.0,9.0,3.0,3.0,2.0,0.0,0.0
985,2021-04-10,Mechelen,Waregem,4.0,2.0,H,2.0,0.0,H,20.0,18.0,12.0,5.0,14.0,9.0,3.0,7.0,3.0,0.0,0.0,0.0
986,2021-04-10,Cercle Brugge,Oud-Heverlee Leuven,3.0,0.0,H,1.0,0.0,H,12.0,13.0,6.0,2.0,13.0,13.0,4.0,11.0,4.0,1.0,1.0,0.0
987,2021-04-09,Eupen,Standard,0.0,4.0,A,0.0,1.0,A,11.0,19.0,3.0,6.0,10.0,12.0,6.0,5.0,1.0,0.0,0.0,0.0
988,2021-04-07,Beerschot VA,Charleroi,2.0,1.0,H,1.0,0.0,H,12.0,16.0,4.0,3.0,13.0,14.0,3.0,9.0,2.0,2.0,0.0,0.0
989,2021-04-06,Waasland-Beveren,St Truiden,2.0,4.0,A,1.0,1.0,D,13.0,19.0,6.0,8.0,11.0,7.0,4.0,6.0,5.0,1.0,2.0,0.0
990,2021-04-05,Antwerp,Anderlecht,1.0,4.0,A,0.0,0.0,D,9.0,14.0,4.0,8.0,11.0,11.0,1.0,7.0,0.0,1.0,0.0,0.0
991,2021-04-05,Waregem,Eupen,2.0,1.0,H,0.0,1.0,A,24.0,21.0,10.0,8.0,9.0,15.0,7.0,8.0,1.0,3.0,0.0,1.0
992,2021-04-05,Oud-Heverlee Leuven,Genk,2.0,3.0,A,0.0,1.0,A,10.0,21.0,7.0,8.0,8.0,12.0,7.0,7.0,1.0,0.0,0.0,0.0
993,2021-04-04,Charleroi,Mouscron,1.0,1.0,D,0.0,0.0,D,15.0,18.0,6.0,4.0,17.0,17.0,6.0,5.0,1.0,3.0,0.0,0.0
994,2021-04-04,Standard,Gent,2.0,1.0,H,0.0,1.0,A,16.0,13.0,4.0,4.0,9.0,14.0,6.0,7.0,2.0,4.0,0.0,0.0
995,2021-04-04,Cercle Brugge,Beerschot VA,2.0,1.0,H,2.0,0.0,H,7.0,8.0,3.0,1.0,10.0,15.0,2.0,4.0,3.0,1.0,1.0,0.0
996,2021-04-03,Kortrijk,Club Brugge,1.0,2.0,A,1.0,1.0,D,11.0,13.0,5.0,3.0,14.0,15.0,3.0,9.0,4.0,2.0,0.0,0.0
997,2021-04-03,St Truiden,Mechelen,2.0,1.0,H,2.0,0.0,H,12.0,15.0,3.0,6.0,13.0,9.0,5.0,8.0,0.0,2.0,0.0,0.0
998,2021-04-03,Oostende,Waasland-Beveren,0.0,2.0,A,0.0,2.0,A,18.0,15.0,6.0,7.0,9.0,19.0,4.0,3.0,2.0,2.0,2.0,0.0
999,2021-03-21,Gent,Cercle Brugge,1.0,0.0,H,0.0,0.0,D,9.0,7.0,5.0,3.0,18.0,19.0,3.0,2.0,2.0,2.0,0.0,0.0
1000,2021-03-21,Anderlecht,Waregem,4.0,1.0,H,2.0,1.0,H,26.0,4.0,11.0,1.0,10.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0
1001,2021-03-21,Mechelen,Oud-Heverlee Leuven,2.0,2.0,D,1.0,1.0,D,20.0,12.0,8.0,4.0,17.0,11.0,6.0,4.0,3.0,1.0,0.0,0.0
1002,2021-03-21,Club Brugge,Antwerp,0.0,2.0,A,0.0,2.0,A,14.0,5.0,4.0,2.0,8.0,14.0,5.0,2.0,4.0,2.0,1.0,0.0
1003,2021-03-20,Eupen,Kortrijk,2.0,0.0,H,0.0,0.0,D,23.0,8.0,8.0,0.0,8.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0
1004,2021-03-20,Mouscron,Oostende,0.0,1.0,A,0.0,0.0,D,10.0,15.0,2.0,5.0,10.0,11.0,2.0,9.0,1.0,1.0,0.0,0.0
1005,2021-03-19,Genk,Standard,2.0,2.0,D,0.0,0.0,D,14.0,20.0,5.0,5.0,9.0,15.0,3.0,6.0,2.0,4.0,0.0,0.0
1006,2021-03-15,Gent,Club Brugge,0.0,4.0,A,0.0,0.0,D,11.0,8.0,2.0,5.0,14.0,13.0,5.0,6.0,0.0,1.0,0.0,0.0
1007,2021-03-12,Charleroi,Club Brugge,1.0,1.0,D,0.0,1.0,A,5.0,8.0,3.0,2.0,10.0,7.0,7.0,7.0,3.0,0.0,0.0,0.0
1008,2021-03-08,Gent,Oostende,1.0,0.0,H,1.0,0.0,H,7.0,15.0,2.0,3.0,16.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0
1009,2021-03-07,Genk,Cercle Brugge,2.0,0.0,H,2.0,0.0,H,15.0,7.0,8.0,1.0,9.0,17.0,8.0,2.0,1.0,4.0,0.0,1.0
1010,2021-03-07,Anderlecht,Mechelen,1.0,1.0,D,1.0,0.0,H,14.0,7.0,3.0,2.0,16.0,16.0,6.0,0.0,0.0,1.0,0.0,0.0
1011,2021-03-07,Club Brugge,Waregem,3.0,0.0,H,2.0,0.0,H,18.0,7.0,8.0,1.0,6.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0
1012,2021-03-07,Mouscron,Standard,1.0,0.0,H,1.0,0.0,H,8.0,21.0,0.0,4.0,11.0,16.0,3.0,14.0,2.0,1.0,0.0,0.0
1013,2021-03-06,Antwerp,Kortrijk,4.0,2.0,H,1.0,0.0,H,9.0,18.0,7.0,8.0,11.0,15.0,5.0,9.0,1.0,1.0,1.0,0.0
1014,2021-03-06,Waasland-Beveren,Beerschot VA,1.0,2.0,A,1.0,1.0,D,18.0,7.0,6.0,2.0,13.0,17.0,9.0,1.0,2.0,2.0,0.0,0.0
1015,2021-03-06,Eupen,Oud-Heverlee Leuven,3.0,3.0,D,2.0,2.0,D,10.0,13.0,7.0,8.0,21.0,9.0,2.0,6.0,4.0,2.0,0.0,0.0
1016,2021-03-05,Charleroi,St Truiden,0.0,0.0,D,0.0,0.0,D,18.0,5.0,4.0,4.0,9.0,11.0,4.0,1.0,1.0,2.0,0.0,0.0
1017,2021-03-01,Oud-Heverlee Leuven,Antwerp,2.0,0.0,H,2.0,0.0,H,10.0,13.0,6.0,6.0,10.0,15.0,2.0,5.0,1.0,2.0,0.0,0.0
1018,2021-02-28,St Truiden,Eupen,0.0,2.0,A,0.0,1.0,A,11.0,10.0,3.0,4.0,4.0,8.0,6.0,9.0,2.0,1.0,1.0,0.0
1019,2021-02-28,Beerschot VA,Mouscron,2.0,2.0,D,0.0,1.0,A,9.0,10.0,3.0,3.0,9.0,14.0,3.0,4.0,2.0,5.0,0.0,0.0
1020,2021-02-28,Standard,Anderlecht,1.0,3.0,A,0.0,1.0,A,13.0,11.0,4.0,4.0,22.0,19.0,2.0,3.0,3.0,2.0,0.0,0.0
1021,2021-02-27,Kortrijk,Waregem,1.0,2.0,A,1.0,1.0,D,8.0,9.0,6.0,3.0,16.0,15.0,1.0,6.0,1.0,4.0,0.0,0.0
1022,2021-02-27,Oostende,Mechelen,2.0,0.0,H,1.0,0.0,H,15.0,15.0,6.0,1.0,12.0,4.0,5.0,11.0,2.0,3.0,0.0,0.0
1023,2021-02-27,Cercle Brugge,Waasland-Beveren,2.0,0.0,H,1.0,0.0,H,13.0,9.0,4.0,2.0,15.0,14.0,1.0,1.0,2.0,5.0,0.0,0.0
1024,2021-02-26,Charleroi,Genk,1.0,2.0,A,0.0,1.0,A,13.0,13.0,4.0,4.0,7.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0
1025,2021-02-22,Club Brugge,Oud-Heverlee Leuven,3.0,0.0,H,2.0,0.0,H,21.0,4.0,10.0,0.0,16.0,13.0,8.0,5.0,1.0,3.0,0.0,0.0
1026,2021-02-21,Antwerp,St Truiden,0.0,0.0,D,0.0,0.0,D,9.0,9.0,3.0,0.0,10.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0
1027,2021-02-21,Genk,Beerschot VA,1.0,2.0,A,0.0,0.0,D,20.0,12.0,6.0,5.0,12.0,11.0,10.0,3.0,2.0,3.0,0.0,0.0
1028,2021-02-21,Waregem,Standard,3.0,2.0,H,1.0,1.0,D,13.0,11.0,4.0,6.0,15.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0
1029,2021-02-21,Anderlecht,Kortrijk,0.0,2.0,A,0.0,1.0,A,10.0,13.0,0.0,8.0,13.0,15.0,6.0,6.0,0.0,3.0,0.0,0.0
1030,2021-02-20,Waasland-Beveren,Charleroi,1.0,1.0,D,0.0,0.0,D,12.0,8.0,3.0,2.0,12.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0
1031,2021-02-20,Mouscron,Cercle Brugge,1.0,2.0,A,0.0,1.0,A,9.0,15.0,3.0,8.0,12.0,12.0,7.0,5.0,4.0,2.0,0.0,0.0
1032,2021-02-20,Eupen,Oostende,1.0,1.0,D,0.0,0.0,D,9.0,10.0,2.0,1.0,11.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0
1033,2021-02-19,Mechelen,Gent,1.0,1.0,D,1.0,1.0,D,14.0,12.0,3.0,6.0,11.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0
1034,2021-02-17,Oostende,Genk,3.0,1.0,H,2.0,1.0,H,7.0,10.0,4.0,1.0,13.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0
1035,2021-02-17,Waasland-Beveren,Eupen,1.0,0.0,H,1.0,0.0,H,11.0,9.0,5.0,4.0,18.0,18.0,4.0,5.0,3.0,2.0,0.0,0.0
1036,2021-02-15,Gent,Mouscron,4.0,0.0,H,1.0,0.0,H,20.0,10.0,9.0,2.0,9.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0
1037,2021-02-14,Cercle Brugge,Anderlecht,0.0,0.0,D,0.0,0.0,D,10.0,4.0,4.0,0.0,10.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0
1038,2021-02-14,Beerschot VA,Mechelen,1.0,2.0,A,0.0,0.0,D,14.0,16.0,3.0,6.0,8.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0
1039,2021-02-14,Standard,Antwerp,1.0,1.0,D,1.0,1.0,D,9.0,14.0,3.0,5.0,8.0,21.0,4.0,2.0,1.0,4.0,0.0,0.0
1040,2021-02-13,St Truiden,Waregem,1.0,2.0,A,0.0,0.0,D,9.0,15.0,5.0,9.0,12.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0
1041,2021-02-12,Oud-Heverlee Leuven,Kortrijk,3.0,1.0,H,3.0,0.0,H,8.0,28.0,4.0,10.0,7.0,17.0,3.0,5.0,2.0,4.0,1.0,0.0
1042,2021-02-07,Gent,Eupen,2.0,2.0,D,2.0,1.0,H,9.0,7.0,3.0,4.0,10.0,16.0,3.0,1.0,4.0,2.0,0.0,0.0
1043,2021-02-07,Genk,Anderlecht,1.0,2.0,A,1.0,2.0,A,5.0,11.0,1.0,3.0,16.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0
1044,2021-02-07,Charleroi,Waregem,1.0,1.0,D,1.0,0.0,H,9.0,20.0,8.0,5.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0
1045,2021-02-07,Beerschot VA,Antwerp,1.0,2.0,A,0.0,0.0,D,6.0,11.0,3.0,2.0,8.0,16.0,5.0,7.0,4.0,3.0,0.0,0.0
1046,2021-02-06,Standard,Oud-Heverlee Leuven,1.0,1.0,D,0.0,0.0,D,13.0,10.0,4.0,3.0,11.0,13.0,7.0,1.0,3.0,1.0,1.0,0.0
1047,2021-02-06,Cercle Brugge,Mechelen,0.0,1.0,A,0.0,0.0,D,9.0,13.0,3.0,3.0,13.0,11.0,7.0,10.0,2.0,1.0,0.0,0.0
1048,2021-02-06,Waasland-Beveren,Club Brugge,0.0,2.0,A,0.0,1.0,A,6.0,22.0,0.0,10.0,16.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0
1049,2021-02-06,Oostende,St Truiden,3.0,1.0,H,1.0,0.0,H,13.0,5.0,4.0,2.0,8.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0
1050,2021-02-05,Mouscron,Kortrijk,0.0,3.0,A,0.0,2.0,A,10.0,13.0,3.0,5.0,14.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0
1051,2021-01-31,St Truiden,Cercle Brugge,3.0,0.0,H,1.0,0.0,H,10.0,15.0,6.0,2.0,7.0,11.0,1.0,4.0,3.0,2.0,0.0,0.0
1052,2021-01-31,Anderlecht,Gent,0.0,0.0,D,0.0,0.0,D,10.0,12.0,4.0,3.0,11.0,17.0,5.0,3.0,0.0,1.0,0.0,0.0
1053,2021-01-31,Waregem,Oostende,2.0,1.0,H,1.0,1.0,D,20.0,13.0,3.0,7.0,8.0,11.0,7.0,9.0,1.0,1.0,0.0,0.0
1054,2021-01-31,Club Brugge,Standard,3.0,1.0,H,2.0,1.0,H,17.0,10.0,7.0,5.0,8.0,18.0,7.0,4.0,1.0,4.0,0.0,0.0
1055,2021-01-30,Kortrijk,Charleroi,1.0,3.0,A,0.0,1.0,A,12.0,14.0,4.0,5.0,14.0,19.0,5.0,3.0,1.0,1.0,1.0,0.0
1056,2021-01-30,Eupen,Mouscron,1.0,1.0,D,1.0,0.0,H,12.0,11.0,5.0,4.0,10.0,13.0,7.0,6.0,0.0,2.0,0.0,0.0
1057,2021-01-30,Oud-Heverlee Leuven,Beerschot VA,0.0,1.0,A,0.0,0.0,D,14.0,14.0,3.0,7.0,15.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0
1058,2021-01-30,Mechelen,Genk,0.0,0.0,D,0.0,0.0,D,15.0,12.0,2.0,3.0,20.0,16.0,4.0,3.0,2.0,3.0,0.0,0.0
1059,2021-01-29,Antwerp,Waasland-Beveren,3.0,2.0,H,1.0,1.0,D,15.0,6.0,7.0,3.0,7.0,9.0,12.0,2.0,2.0,1.0,0.0,0.0
1060,2021-01-28,Oostende,Standard,2.0,2.0,D,1.0,0.0,H,9.0,21.0,3.0,5.0,15.0,5.0,8.0,12.0,2.0,0.0,0.0,0.0
1061,2021-01-28,Cercle Brugge,Club Brugge,1.0,2.0,A,1.0,1.0,D,8.0,8.0,5.0,3.0,9.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0
1062,2021-01-27,Charleroi,Oud-Heverlee Leuven,1.0,1.0,D,0.0,1.0,A,19.0,17.0,11.0,5.0,9.0,14.0,12.0,5.0,2.0,3.0,0.0,0.0
1063,2021-01-27,Gent,St Truiden,1.0,1.0,D,0.0,1.0,A,10.0,3.0,5.0,2.0,18.0,16.0,6.0,3.0,1.0,2.0,0.0,0.0
1064,2021-01-27,Beerschot VA,Kortrijk,0.0,0.0,D,0.0,0.0,D,4.0,20.0,1.0,4.0,11.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0
1065,2021-01-27,Genk,Waregem,3.0,2.0,H,1.0,0.0,H,12.0,13.0,5.0,6.0,11.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0
1066,2021-01-26,Mouscron,Anderlecht,1.0,1.0,D,1.0,0.0,H,7.0,11.0,1.0,2.0,23.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0
1067,2021-01-26,Eupen,Antwerp,0.0,2.0,A,0.0,2.0,A,19.0,11.0,4.0,4.0,10.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0
1068,2021-01-26,Waasland-Beveren,Mechelen,2.0,3.0,A,0.0,2.0,A,9.0,17.0,6.0,7.0,13.0,13.0,6.0,10.0,2.0,1.0,0.0,0.0
1069,2021-01-24,Oud-Heverlee Leuven,Gent,0.0,3.0,A,0.0,1.0,A,12.0,25.0,5.0,9.0,4.0,10.0,3.0,7.0,2.0,2.0,1.0,0.0
1070,2021-01-24,Standard,Charleroi,3.0,2.0,H,2.0,1.0,H,14.0,16.0,6.0,10.0,11.0,13.0,3.0,2.0,1.0,2.0,0.0,1.0
1071,2021-01-24,Waregem,Beerschot VA,0.0,3.0,A,0.0,0.0,D,9.0,9.0,2.0,5.0,13.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0
1072,2021-01-24,Club Brugge,Genk,3.0,2.0,H,1.0,2.0,A,18.0,9.0,8.0,4.0,12.0,17.0,7.0,2.0,0.0,1.0,0.0,0.0
1073,2021-01-23,Antwerp,Oostende,1.0,2.0,A,1.0,1.0,D,11.0,12.0,3.0,5.0,7.0,9.0,4.0,4.0,3.0,3.0,0.0,0.0
1074,2021-01-23,Kortrijk,Cercle Brugge,1.0,2.0,A,1.0,2.0,A,16.0,11.0,3.0,5.0,13.0,9.0,8.0,7.0,2.0,1.0,0.0,0.0
1075,2021-01-23,St Truiden,Mouscron,0.0,2.0,A,0.0,1.0,A,17.0,12.0,3.0,6.0,8.0,16.0,7.0,4.0,4.0,3.0,0.0,0.0
1076,2021-01-23,Mechelen,Eupen,3.0,0.0,H,1.0,0.0,H,14.0,12.0,8.0,4.0,9.0,16.0,5.0,10.0,3.0,1.0,0.0,0.0
