,Unnamed: 0,Home Full-T Goals,Away Full-T Goals,Home Half-T Goals,Away Half-T Goals,Home Shots,Away Shots,Home Shots Target,Away Shots Target,Home Fouls,Away Fouls,Home Corners,Away Corners,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Full Result_enc,Half Result_enc,Home_avg5Goal,Away_avg5Goal,Home_avg10Goal,Away_avg10Goal,Home_avg20Goal,Away_avg20Goal,HomeTeamEnc,AwayTeamEnc
1026,1026,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,10.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,2,2.0,1.6,1.2,1.4,1.1,1.15,1.15,1,16
1027,1027,1.0,2.0,0.0,0.0,20.0,12.0,6.0,5.0,12.0,11.0,10.0,3.0,2.0,3.0,0.0,0.0,1,2.0,1.8,1.2,1.2,0.9,1.0,1.2,7,2
1028,1028,3.0,2.0,1.0,1.0,13.0,11.0,4.0,6.0,15.0,16.0,6.0,3.0,0.0,1.0,0.0,0.0,0,2.0,2.2,0.4,2.0,0.7,1.7,1.2,20,18
1029,1029,0.0,2.0,0.0,1.0,10.0,13.0,0.0,8.0,13.0,15.0,6.0,6.0,0.0,3.0,0.0,0.0,1,1.0,1.4,1.0,1.1,1.0,1.45,1.05,0,9
1030,1030,1.0,1.0,0.0,0.0,12.0,8.0,3.0,2.0,12.0,10.0,7.0,3.0,2.0,0.0,0.0,0.0,2,2.0,2.0,1.6,1.4,1.7,1.25,1.1,19,4
1031,1031,1.0,2.0,0.0,1.0,9.0,15.0,3.0,8.0,12.0,12.0,7.0,5.0,4.0,2.0,0.0,0.0,1,1.0,1.2,1.2,1.0,1.4,1.15,1.4,11,3
1032,1032,1.0,1.0,0.0,0.0,9.0,10.0,2.0,1.0,11.0,10.0,3.0,2.0,3.0,2.0,0.0,0.0,2,2.0,0.8,0.8,0.6,1.2,0.5,1.1,6,12
1033,1033,1.0,1.0,1.0,1.0,14.0,12.0,3.0,6.0,11.0,9.0,3.0,3.0,1.0,1.0,0.0,0.0,2,2.0,1.8,1.4,1.8,1.8,1.95,2.25,10,8
1034,1034,3.0,1.0,2.0,1.0,7.0,10.0,4.0,1.0,13.0,8.0,4.0,2.0,1.0,2.0,0.0,0.0,0,0.0,0.8,1.8,1.2,1.2,1.1,1.0,12,7
1035,1035,1.0,0.0,1.0,0.0,11.0,9.0,5.0,4.0,18.0,18.0,4.0,5.0,3.0,2.0,0.0,0.0,0,0.0,2.0,0.8,1.4,0.6,1.25,0.5,19,6
1036,1036,4.0,0.0,1.0,0.0,20.0,10.0,9.0,2.0,9.0,12.0,7.0,3.0,1.0,1.0,0.0,0.0,0,0.0,1.4,1.2,1.8,1.0,2.25,1.15,8,11
1037,1037,0.0,0.0,0.0,0.0,10.0,4.0,4.0,0.0,10.0,12.0,4.0,2.0,1.0,1.0,0.0,0.0,2,2.0,1.2,1.4,1.4,1.1,1.4,1.45,3,0
1038,1038,1.0,2.0,0.0,0.0,14.0,16.0,3.0,6.0,8.0,12.0,5.0,6.0,2.0,0.0,0.0,0.0,1,2.0,1.2,1.8,0.9,1.8,1.2,1.95,2,10
1039,1039,1.0,1.0,1.0,1.0,9.0,14.0,3.0,5.0,8.0,21.0,4.0,2.0,1.0,4.0,0.0,0.0,2,2.0,0.4,1.6,0.7,1.4,1.2,1.15,18,1
1040,1040,1.0,2.0,0.0,0.0,9.0,15.0,5.0,9.0,12.0,13.0,5.0,2.0,0.0,2.0,0.0,0.0,1,2.0,1.2,2.2,1.1,2.0,1.15,1.7,16,20
1041,1041,3.0,1.0,3.0,0.0,8.0,28.0,4.0,10.0,7.0,17.0,3.0,5.0,2.0,4.0,1.0,0.0,0,0.0,1.6,1.0,1.4,1.0,1.15,1.05,13,9
1042,1042,2.0,2.0,2.0,1.0,9.0,7.0,3.0,4.0,10.0,16.0,3.0,1.0,4.0,2.0,0.0,0.0,2,0.0,1.4,0.8,1.8,0.6,2.25,0.5,8,6
1043,1043,1.0,2.0,1.0,2.0,5.0,11.0,1.0,3.0,16.0,11.0,5.0,2.0,3.0,2.0,0.0,0.0,1,1.0,1.8,1.4,1.2,1.1,1.0,1.45,7,0
1044,1044,1.0,1.0,1.0,0.0,9.0,20.0,8.0,5.0,16.0,8.0,3.0,6.0,1.0,1.0,0.0,0.0,2,0.0,1.6,2.2,1.7,2.0,1.1,1.7,4,20
1045,1045,1.0,2.0,0.0,0.0,6.0,11.0,3.0,2.0,8.0,16.0,5.0,7.0,4.0,3.0,0.0,0.0,1,2.0,1.2,1.6,0.9,1.4,1.2,1.15,2,1
1046,1046,1.0,1.0,0.0,0.0,13.0,10.0,4.0,3.0,11.0,13.0,7.0,1.0,3.0,1.0,1.0,0.0,2,2.0,0.4,1.6,0.7,1.4,1.2,1.15,18,13
1047,1047,0.0,1.0,0.0,0.0,9.0,13.0,3.0,3.0,13.0,11.0,7.0,10.0,2.0,1.0,0.0,0.0,1,2.0,1.2,1.8,1.4,1.8,1.4,1.95,3,10
1048,1048,0.0,2.0,0.0,1.0,6.0,22.0,0.0,10.0,16.0,9.0,3.0,5.0,2.0,0.0,0.0,0.0,1,1.0,2.0,1.6,1.4,1.4,1.25,1.9,19,5
1049,1049,3.0,1.0,1.0,0.0,13.0,5.0,4.0,2.0,8.0,14.0,7.0,5.0,0.0,1.0,0.0,0.0,0,0.0,0.8,1.2,1.2,1.1,1.1,1.15,12,16
1050,1050,0.0,3.0,0.0,2.0,10.0,13.0,3.0,5.0,14.0,8.0,4.0,4.0,2.0,1.0,1.0,0.0,1,1.0,1.2,1.0,1.0,1.0,1.15,1.05,11,9
1051,1051,3.0,0.0,1.0,0.0,10.0,15.0,6.0,2.0,7.0,11.0,1.0,4.0,3.0,2.0,0.0,0.0,0,0.0,1.2,1.2,1.1,1.4,1.15,1.4,16,3
1052,1052,0.0,0.0,0.0,0.0,10.0,12.0,4.0,3.0,11.0,17.0,5.0,3.0,0.0,1.0,0.0,0.0,2,2.0,1.4,1.4,1.1,1.8,1.45,2.25,0,8
1053,1053,2.0,1.0,1.0,1.0,20.0,13.0,3.0,7.0,8.0,11.0,7.0,9.0,1.0,1.0,0.0,0.0,0,2.0,2.2,0.8,2.0,1.2,1.7,1.1,20,12
1054,1054,3.0,1.0,2.0,1.0,17.0,10.0,7.0,5.0,8.0,18.0,7.0,4.0,1.0,4.0,0.0,0.0,0,0.0,1.6,0.4,1.4,0.7,1.9,1.2,5,18
1055,1055,1.0,3.0,0.0,1.0,12.0,14.0,4.0,5.0,14.0,19.0,5.0,3.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.6,1.0,1.7,1.05,1.1,9,4
1056,1056,1.0,1.0,1.0,0.0,12.0,11.0,5.0,4.0,10.0,13.0,7.0,6.0,0.0,2.0,0.0,0.0,2,0.0,0.8,1.2,0.6,1.0,0.5,1.15,6,11
1057,1057,0.0,1.0,0.0,0.0,14.0,14.0,3.0,7.0,15.0,12.0,6.0,4.0,3.0,2.0,0.0,0.0,1,2.0,1.6,1.2,1.4,0.9,1.15,1.2,13,2
1058,1058,0.0,0.0,0.0,0.0,15.0,12.0,2.0,3.0,20.0,16.0,4.0,3.0,2.0,3.0,0.0,0.0,2,2.0,1.8,1.8,1.8,1.2,1.95,1.0,10,7
1059,1059,3.0,2.0,1.0,1.0,15.0,6.0,7.0,3.0,7.0,9.0,12.0,2.0,2.0,1.0,0.0,0.0,0,2.0,1.6,2.0,1.4,1.4,1.15,1.25,1,19
1060,1060,2.0,2.0,1.0,0.0,9.0,21.0,3.0,5.0,15.0,5.0,8.0,12.0,2.0,0.0,0.0,0.0,2,0.0,0.8,0.4,1.2,0.7,1.1,1.2,12,18
1061,1061,1.0,2.0,1.0,1.0,8.0,8.0,5.0,3.0,9.0,9.0,2.0,6.0,0.0,2.0,0.0,0.0,1,2.0,1.2,1.6,1.4,1.4,1.4,1.9,3,5
1062,1062,1.0,1.0,0.0,1.0,19.0,17.0,11.0,5.0,9.0,14.0,12.0,5.0,2.0,3.0,0.0,0.0,2,1.0,1.6,1.6,1.7,1.4,1.1,1.15,4,13
1063,1063,1.0,1.0,0.0,1.0,10.0,3.0,5.0,2.0,18.0,16.0,6.0,3.0,1.0,2.0,0.0,0.0,2,1.0,1.4,1.2,1.8,1.1,2.25,1.15,8,16
1064,1064,0.0,0.0,0.0,0.0,4.0,20.0,1.0,4.0,11.0,12.0,4.0,9.0,1.0,2.0,0.0,0.0,2,2.0,1.2,1.0,0.9,1.0,1.2,1.05,2,9
1065,1065,3.0,2.0,1.0,0.0,12.0,13.0,5.0,6.0,11.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.8,2.2,1.2,2.0,1.0,1.7,7,20
1066,1066,1.0,1.0,1.0,0.0,7.0,11.0,1.0,2.0,23.0,11.0,5.0,4.0,2.0,1.0,0.0,0.0,2,0.0,1.2,1.4,1.0,1.1,1.15,1.45,11,0
1067,1067,0.0,2.0,0.0,2.0,19.0,11.0,4.0,4.0,10.0,8.0,5.0,4.0,2.0,1.0,0.0,0.0,1,1.0,0.8,1.6,0.6,1.4,0.5,1.15,6,1
1068,1068,2.0,3.0,0.0,2.0,9.0,17.0,6.0,7.0,13.0,13.0,6.0,10.0,2.0,1.0,0.0,0.0,1,1.0,2.0,1.8,1.4,1.8,1.25,1.95,19,10
1069,1069,0.0,3.0,0.0,1.0,12.0,25.0,5.0,9.0,4.0,10.0,3.0,7.0,2.0,2.0,1.0,0.0,1,1.0,1.6,1.4,1.4,1.8,1.15,2.25,13,8
1070,1070,3.0,2.0,2.0,1.0,14.0,16.0,6.0,10.0,11.0,13.0,3.0,2.0,1.0,2.0,0.0,1.0,0,0.0,0.4,1.6,0.7,1.7,1.2,1.1,18,4
1071,1071,0.0,3.0,0.0,0.0,9.0,9.0,2.0,5.0,13.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,1,2.0,2.2,1.2,2.0,0.9,1.7,1.2,20,2
1072,1072,3.0,2.0,1.0,2.0,18.0,9.0,8.0,4.0,12.0,17.0,7.0,2.0,0.0,1.0,0.0,0.0,0,1.0,1.6,1.8,1.4,1.2,1.9,1.0,5,7
1073,1073,1.0,2.0,1.0,1.0,11.0,12.0,3.0,5.0,7.0,9.0,4.0,4.0,3.0,3.0,0.0,0.0,1,2.0,1.6,0.8,1.4,1.2,1.15,1.1,1,12
1074,1074,1.0,2.0,1.0,2.0,16.0,11.0,3.0,5.0,13.0,9.0,8.0,7.0,2.0,1.0,0.0,0.0,1,1.0,1.0,1.2,1.0,1.4,1.05,1.4,9,3
1075,1075,0.0,2.0,0.0,1.0,17.0,12.0,3.0,6.0,8.0,16.0,7.0,4.0,4.0,3.0,0.0,0.0,1,1.0,1.2,1.2,1.1,1.0,1.15,1.15,16,11
1076,1076,3.0,0.0,1.0,0.0,14.0,12.0,8.0,4.0,9.0,16.0,5.0,10.0,3.0,1.0,0.0,0.0,0,0.0,1.8,0.8,1.8,0.6,1.95,0.5,10,6
1077,1077,0.0,0.0,0.0,0.0,26.0,4.0,10.0,0.0,9.0,9.0,13.0,1.0,1.0,0.0,0.0,0.0,2,2.0,1.4,2.0,1.1,1.4,1.45,1.25,0,19
1078,1078,1.0,1.0,1.0,1.0,6.0,16.0,3.0,6.0,12.0,25.0,0.0,4.0,2.0,4.0,1.0,0.0,2,2.0,1.8,1.4,1.2,1.8,1.0,2.25,7,8
1079,1079,2.0,3.0,2.0,1.0,11.0,17.0,5.0,8.0,12.0,9.0,5.0,9.0,1.0,0.0,0.0,0.0,1,0.0,2.2,1.6,2.0,1.4,1.7,1.15,20,13
1080,1080,1.0,0.0,0.0,0.0,10.0,8.0,1.0,1.0,9.0,14.0,2.0,8.0,2.0,3.0,0.0,0.0,0,2.0,1.6,1.2,1.4,1.4,1.15,1.4,1,3
1081,1081,2.0,1.0,1.0,1.0,14.0,10.0,6.0,4.0,11.0,12.0,5.0,3.0,1.0,1.0,0.0,0.0,0,2.0,1.6,0.8,1.4,1.2,1.9,1.1,5,12
1082,1082,3.0,1.0,2.0,1.0,13.0,5.0,5.0,3.0,8.0,14.0,7.0,4.0,0.0,2.0,0.0,1.0,0,0.0,0.8,1.2,0.6,0.9,0.5,1.2,6,2
1083,1083,0.0,4.0,0.0,1.0,13.0,11.0,3.0,5.0,17.0,14.0,4.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.8,0.4,1.8,0.7,1.95,1.2,10,18
1084,1084,0.0,2.0,0.0,2.0,29.0,8.0,7.0,2.0,14.0,12.0,9.0,1.0,2.0,0.0,0.0,0.0,1,1.0,1.0,1.2,1.0,1.1,1.05,1.15,9,16
1085,1085,3.0,0.0,2.0,0.0,15.0,4.0,4.0,0.0,2.0,16.0,6.0,4.0,0.0,3.0,0.0,0.0,0,0.0,1.4,1.6,1.1,1.7,1.45,1.1,0,4
1086,1086,1.0,1.0,0.0,0.0,14.0,8.0,4.0,4.0,14.0,12.0,6.0,6.0,4.0,1.0,0.0,0.0,2,2.0,1.2,2.0,1.0,1.4,1.15,1.25,11,19
1087,1087,3.0,1.0,2.0,1.0,12.0,9.0,4.0,4.0,11.0,17.0,2.0,4.0,2.0,0.0,0.0,1.0,0,0.0,1.2,1.6,1.1,1.4,1.15,1.15,16,13
1088,1088,0.0,3.0,0.0,2.0,10.0,15.0,4.0,6.0,15.0,6.0,5.0,7.0,3.0,2.0,0.0,0.0,1,1.0,1.2,1.6,0.9,1.4,1.2,1.9,2,5
1089,1089,0.0,1.0,0.0,1.0,7.0,5.0,0.0,3.0,22.0,13.0,7.0,3.0,1.0,1.0,0.0,0.0,1,1.0,1.2,0.4,1.4,0.7,1.4,1.2,3,18
1090,1090,0.0,1.0,0.0,0.0,10.0,7.0,4.0,1.0,14.0,8.0,5.0,4.0,1.0,3.0,0.0,0.0,1,2.0,1.4,1.6,1.8,1.4,2.25,1.15,8,1
1091,1091,0.0,1.0,0.0,0.0,10.0,10.0,5.0,1.0,14.0,21.0,7.0,4.0,1.0,1.0,0.0,0.0,1,2.0,1.6,1.8,1.7,1.8,1.1,1.95,4,10
1092,1092,2.0,0.0,1.0,0.0,17.0,12.0,12.0,2.0,20.0,16.0,8.0,4.0,2.0,2.0,0.0,1.0,0,0.0,1.2,1.8,1.0,1.2,1.15,1.0,11,7
1093,1093,1.0,5.0,0.0,2.0,13.0,18.0,7.0,10.0,8.0,7.0,8.0,1.0,2.0,1.0,0.0,0.0,1,1.0,2.0,2.2,1.4,2.0,1.25,1.7,19,20
1094,1094,2.0,1.0,1.0,0.0,7.0,11.0,2.0,2.0,20.0,13.0,2.0,2.0,2.0,1.0,0.0,0.0,0,0.0,0.8,1.0,1.2,1.0,1.1,1.05,12,9
1095,1095,2.0,0.0,0.0,0.0,18.0,12.0,4.0,5.0,16.0,9.0,3.0,3.0,2.0,3.0,0.0,1.0,0,2.0,0.8,1.4,0.6,1.1,0.5,1.45,6,0
1096,1096,1.0,1.0,1.0,0.0,3.0,14.0,1.0,2.0,9.0,12.0,2.0,7.0,2.0,1.0,0.0,0.0,2,0.0,1.2,1.2,0.9,1.4,1.2,1.4,2,3
1097,1097,1.0,1.0,0.0,0.0,18.0,6.0,4.0,2.0,15.0,10.0,10.0,2.0,2.0,3.0,0.0,1.0,2,2.0,0.8,0.8,1.2,0.6,1.1,0.5,12,6
1098,1098,3.0,1.0,1.0,0.0,20.0,10.0,8.0,5.0,16.0,11.0,5.0,5.0,3.0,1.0,0.0,0.0,0,0.0,0.4,2.0,0.7,1.4,1.2,1.25,18,19
1099,1099,1.0,2.0,0.0,2.0,10.0,12.0,3.0,3.0,8.0,13.0,5.0,7.0,1.0,2.0,1.0,0.0,1,1.0,1.2,1.6,1.1,1.4,1.15,1.9,16,5
1100,1100,1.0,0.0,0.0,0.0,5.0,19.0,1.0,3.0,10.0,9.0,1.0,9.0,1.0,3.0,0.0,0.0,0,2.0,1.6,1.4,1.4,1.1,1.15,1.45,13,0
1101,1101,1.0,1.0,1.0,1.0,7.0,16.0,3.0,6.0,11.0,11.0,2.0,11.0,4.0,2.0,0.0,0.0,2,2.0,1.2,1.4,0.9,1.8,1.2,2.25,2,8
1102,1102,3.0,0.0,0.0,0.0,12.0,9.0,5.0,0.0,14.0,10.0,6.0,4.0,1.0,3.0,0.0,0.0,0,2.0,1.8,1.6,1.8,1.4,1.95,1.15,10,1
1103,1103,3.0,2.0,1.0,1.0,19.0,11.0,6.0,3.0,15.0,7.0,6.0,3.0,2.0,0.0,0.0,0.0,0,2.0,0.8,1.6,1.2,1.7,1.1,1.1,12,4
1104,1104,1.0,2.0,0.0,0.0,14.0,12.0,5.0,5.0,12.0,11.0,6.0,8.0,2.0,3.0,0.0,0.0,1,2.0,1.2,0.8,1.4,0.6,1.4,0.5,3,6
1105,1105,2.0,1.0,1.0,1.0,13.0,11.0,6.0,4.0,19.0,11.0,5.0,3.0,1.0,2.0,0.0,0.0,0,2.0,1.0,1.8,1.0,1.2,1.05,1.0,9,7
1106,1106,1.0,0.0,1.0,0.0,6.0,17.0,1.0,5.0,13.0,15.0,2.0,10.0,3.0,2.0,0.0,0.0,0,0.0,2.2,1.2,2.0,1.0,1.7,1.15,20,11
1107,1107,1.0,4.0,1.0,2.0,20.0,9.0,3.0,4.0,15.0,10.0,6.0,1.0,3.0,1.0,0.0,0.0,1,1.0,0.8,1.8,0.6,1.2,0.5,1.0,6,7
1108,1108,1.0,0.0,1.0,0.0,9.0,12.0,3.0,4.0,10.0,14.0,6.0,3.0,3.0,0.0,0.0,0.0,0,0.0,1.2,1.2,1.1,0.9,1.15,1.2,16,2
1109,1109,2.0,3.0,1.0,0.0,17.0,16.0,7.0,9.0,21.0,8.0,3.0,6.0,3.0,2.0,0.0,0.0,1,0.0,0.8,2.2,0.6,2.0,0.5,1.7,6,20
1110,1110,2.0,1.0,1.0,0.0,10.0,16.0,5.0,6.0,8.0,15.0,5.0,3.0,0.0,1.0,0.0,0.0,0,0.0,1.8,1.2,1.8,1.0,1.95,1.15,10,11
1111,1111,2.0,0.0,1.0,0.0,27.0,8.0,6.0,2.0,9.0,20.0,7.0,1.0,1.0,4.0,0.0,0.0,0,0.0,1.4,1.2,1.1,0.9,1.45,1.2,0,2
1112,1112,1.0,1.0,1.0,1.0,13.0,8.0,2.0,2.0,9.0,11.0,6.0,5.0,0.0,3.0,0.0,0.0,2,2.0,1.8,2.0,1.2,1.4,1.0,1.25,7,19
1113,1113,2.0,1.0,0.0,0.0,17.0,6.0,6.0,1.0,13.0,12.0,8.0,2.0,1.0,1.0,0.0,0.0,0,2.0,1.6,1.6,1.4,1.7,1.15,1.1,1,4
1114,1114,1.0,2.0,0.0,2.0,18.0,9.0,7.0,5.0,19.0,14.0,7.0,3.0,2.0,2.0,0.0,1.0,1,1.0,0.4,1.2,0.7,1.1,1.2,1.15,18,16
1115,1115,1.0,0.0,0.0,0.0,9.0,13.0,5.0,6.0,21.0,8.0,4.0,3.0,3.0,0.0,0.0,1.0,0,2.0,1.0,1.4,1.0,1.8,1.05,2.25,9,8
1116,1116,1.0,2.0,1.0,0.0,9.0,20.0,4.0,6.0,12.0,9.0,4.0,9.0,1.0,3.0,0.0,0.0,1,0.0,1.6,0.8,1.4,1.2,1.15,1.1,13,12
1117,1117,1.0,0.0,0.0,0.0,7.0,14.0,3.0,3.0,17.0,15.0,5.0,7.0,3.0,2.0,0.0,0.0,0,2.0,2.2,1.2,2.0,1.4,1.7,1.4,20,3
1118,1118,3.0,0.0,0.0,0.0,14.0,9.0,6.0,2.0,9.0,16.0,12.0,2.0,0.0,2.0,1.0,0.0,0,2.0,1.6,0.8,1.4,0.6,1.9,0.5,5,6
1119,1119,0.0,3.0,0.0,3.0,9.0,16.0,1.0,7.0,16.0,14.0,5.0,7.0,1.0,4.0,0.0,0.0,1,1.0,2.0,1.6,1.4,1.4,1.25,1.15,19,1
1120,1120,0.0,1.0,0.0,1.0,13.0,10.0,6.0,4.0,13.0,14.0,5.0,1.0,4.0,1.0,0.0,0.0,1,1.0,0.4,1.2,0.7,1.0,1.2,1.15,18,11
1121,1121,1.0,2.0,0.0,2.0,12.0,29.0,5.0,12.0,12.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,1,1.0,1.6,1.8,1.4,1.8,1.15,1.95,13,10
1122,1122,0.0,1.0,0.0,0.0,22.0,6.0,9.0,2.0,13.0,18.0,15.0,0.0,3.0,3.0,0.0,0.0,1,2.0,1.6,1.4,1.4,1.8,1.9,2.25,5,8
1123,1123,2.0,0.0,1.0,0.0,13.0,7.0,5.0,1.0,14.0,16.0,4.0,1.0,1.0,2.0,0.0,0.0,0,0.0,1.8,1.0,1.2,1.0,1.0,1.05,7,9
1124,1124,0.0,2.0,0.0,0.0,12.0,11.0,1.0,6.0,17.0,16.0,6.0,4.0,4.0,2.0,1.0,0.0,1,2.0,2.2,1.2,2.0,1.1,1.7,1.15,20,16
1125,1125,1.0,0.0,0.0,0.0,10.0,7.0,4.0,2.0,15.0,12.0,3.0,3.0,3.0,0.0,0.0,0.0,0,2.0,1.6,1.4,1.7,1.1,1.1,1.45,4,0
1126,1126,0.0,3.0,0.0,0.0,10.0,21.0,3.0,8.0,10.0,11.0,6.0,3.0,3.0,0.0,0.0,0.0,1,2.0,1.8,1.6,1.8,1.4,1.95,1.9,10,5
1127,1127,3.0,0.0,1.0,0.0,17.0,9.0,7.0,1.0,12.0,17.0,4.0,4.0,1.0,2.0,0.0,0.0,0,0.0,1.4,2.0,1.8,1.4,2.25,1.25,8,19
1128,1128,2.0,1.0,2.0,0.0,10.0,17.0,4.0,6.0,12.0,17.0,6.0,5.0,3.0,1.0,0.0,0.0,0,0.0,1.0,0.4,1.0,0.7,1.05,1.2,9,18
1129,1129,0.0,1.0,0.0,1.0,11.0,17.0,2.0,5.0,11.0,11.0,2.0,4.0,2.0,3.0,0.0,0.0,1,1.0,1.6,2.2,1.4,2.0,1.15,1.7,1,20
1130,1130,2.0,1.0,1.0,0.0,9.0,14.0,5.0,3.0,12.0,16.0,2.0,3.0,0.0,3.0,1.0,0.0,0,0.0,1.4,0.8,1.1,1.2,1.45,1.1,0,12
1131,1131,3.0,4.0,2.0,0.0,10.0,21.0,5.0,7.0,13.0,13.0,2.0,9.0,3.0,2.0,1.0,0.0,1,0.0,1.2,1.6,1.4,1.7,1.4,1.1,3,4
1132,1132,2.0,2.0,0.0,1.0,17.0,12.0,7.0,9.0,9.0,9.0,6.0,4.0,5.0,2.0,0.0,0.0,2,1.0,1.2,1.6,1.0,1.4,1.15,1.15,11,13
1133,1133,2.0,3.0,1.0,0.0,12.0,10.0,5.0,5.0,13.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.8,2.0,1.8,1.4,1.95,1.25,10,19
1134,1134,2.0,1.0,1.0,1.0,14.0,8.0,6.0,3.0,23.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,0,2.0,1.4,0.4,1.8,0.7,2.25,1.2,8,18
1135,1135,0.0,2.0,0.0,1.0,9.0,13.0,1.0,5.0,11.0,15.0,2.0,9.0,3.0,1.0,1.0,0.0,1,1.0,1.6,1.6,1.4,1.4,1.15,1.9,1,5
1136,1136,1.0,2.0,1.0,1.0,17.0,11.0,3.0,4.0,5.0,17.0,9.0,5.0,2.0,2.0,1.0,0.0,1,2.0,1.2,1.6,1.1,1.7,1.15,1.1,16,4
1137,1137,0.0,1.0,0.0,1.0,8.0,14.0,4.0,4.0,12.0,9.0,3.0,3.0,4.0,0.0,1.0,0.0,1,1.0,1.2,0.8,1.4,1.2,1.4,1.1,3,12
1138,1138,0.0,3.0,0.0,0.0,20.0,10.0,5.0,4.0,13.0,13.0,12.0,1.0,2.0,1.0,0.0,0.0,1,2.0,1.0,1.6,1.0,1.4,1.05,1.15,9,13
1139,1139,3.0,1.0,1.0,0.0,16.0,11.0,7.0,2.0,13.0,9.0,2.0,7.0,0.0,2.0,0.0,0.0,0,0.0,1.2,1.2,1.0,0.9,1.15,1.2,11,2
1140,1140,1.0,0.0,0.0,0.0,15.0,4.0,5.0,1.0,19.0,12.0,7.0,5.0,3.0,3.0,0.0,0.0,0,2.0,1.4,1.8,1.1,1.2,1.45,1.0,0,7
1141,1141,2.0,0.0,0.0,0.0,11.0,8.0,3.0,5.0,9.0,18.0,2.0,2.0,0.0,5.0,0.0,0.0,0,2.0,1.6,1.2,1.4,1.0,1.15,1.15,13,11
1142,1142,0.0,0.0,0.0,0.0,1.0,13.0,0.0,6.0,12.0,11.0,7.0,7.0,4.0,2.0,0.0,0.0,2,2.0,1.6,1.0,1.7,1.0,1.1,1.05,4,9
1143,1143,2.0,1.0,0.0,1.0,7.0,7.0,3.0,2.0,10.0,19.0,3.0,6.0,2.0,4.0,0.0,0.0,0,1.0,0.8,1.4,1.2,1.8,1.1,2.25,12,8
1144,1144,2.0,2.0,1.0,0.0,17.0,14.0,5.0,9.0,10.0,13.0,7.0,4.0,2.0,1.0,0.0,0.0,2,0.0,0.4,1.8,0.7,1.8,1.2,1.95,18,10
1145,1145,0.0,1.0,0.0,1.0,19.0,18.0,4.0,8.0,8.0,15.0,11.0,7.0,3.0,2.0,0.0,0.0,1,1.0,1.2,0.8,0.9,0.6,1.2,0.5,2,6
1146,1146,4.0,2.0,2.0,1.0,20.0,10.0,10.0,2.0,8.0,12.0,5.0,4.0,1.0,3.0,0.0,0.0,0,0.0,1.8,1.6,1.2,1.4,1.0,1.15,7,1
1147,1147,1.0,0.0,0.0,0.0,16.0,6.0,5.0,3.0,11.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,0,2.0,1.6,1.2,1.4,1.1,1.9,1.15,5,16
1148,1148,2.0,1.0,1.0,0.0,11.0,15.0,4.0,5.0,10.0,11.0,1.0,5.0,2.0,2.0,1.0,0.0,0,0.0,1.6,1.2,1.4,1.4,1.15,1.4,13,3
1149,1149,2.0,0.0,0.0,0.0,12.0,6.0,5.0,2.0,9.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,0,2.0,2.0,1.2,1.4,1.0,1.25,1.15,19,11
1150,1150,2.0,2.0,1.0,1.0,8.0,21.0,2.0,6.0,13.0,12.0,1.0,4.0,1.0,2.0,0.0,0.0,2,2.0,2.2,1.4,2.0,1.1,1.7,1.45,20,0
1151,1151,1.0,1.0,1.0,0.0,10.0,25.0,3.0,6.0,7.0,7.0,2.0,8.0,0.0,2.0,0.0,0.0,2,0.0,0.8,1.8,0.6,1.8,0.5,1.95,6,10
1152,1152,0.0,2.0,0.0,1.0,11.0,11.0,4.0,4.0,14.0,9.0,4.0,7.0,1.0,3.0,1.0,0.0,1,1.0,1.6,2.0,1.7,1.4,1.1,1.25,4,19
1153,1153,3.0,2.0,1.0,0.0,10.0,18.0,6.0,7.0,12.0,13.0,2.0,8.0,3.0,3.0,0.0,0.0,0,0.0,1.2,1.2,1.0,1.1,1.15,1.15,11,16
1154,1154,3.0,2.0,2.0,2.0,29.0,16.0,9.0,4.0,9.0,20.0,11.0,2.0,3.0,5.0,0.0,0.0,0,2.0,1.6,1.6,1.4,1.4,1.15,1.15,1,13
1155,1155,3.0,1.0,1.0,1.0,19.0,15.0,10.0,9.0,11.0,12.0,5.0,6.0,0.0,3.0,0.0,0.0,0,2.0,1.0,0.8,1.0,1.2,1.05,1.1,9,12
1156,1156,0.0,0.0,0.0,0.0,7.0,12.0,1.0,3.0,14.0,11.0,2.0,6.0,2.0,2.0,0.0,0.0,2,2.0,1.4,0.4,1.1,0.7,1.45,1.2,0,18
1157,1157,0.0,3.0,0.0,2.0,13.0,10.0,4.0,5.0,15.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1.4,2.2,1.8,2.0,2.25,1.7,8,20
